Date,MealPeriod,RevenueCenterName,DayOfWeek,Month,Year,CheckTotal,is_zero,IslamicPeriod,IsRamadan,IsEid,IsPreRamadan,IsPostRamadan,IsLast10Ramadan,IsDSF,IsSummerEvent,IsNationalDay,IsNewYear,IsMarathon,IsGITEX,IsAirshow,IsFoodFestival,IsPreEvent,IsPostEvent,TourismIntensity,RevenueImpact
2023-04-26,Breakfast,RevenueCenter_1,2,4,2023,492.0,0,Post-Ramadan-Week1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-26,Dinner,RevenueCenter_1,2,4,2023,2940.0,0,Post-Ramadan-Week1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-26,Lunch,RevenueCenter_1,2,4,2023,740.0,0,Post-Ramadan-Week1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-27,Breakfast,RevenueCenter_1,3,4,2023,1340.0,0,Post-Ramadan-Week1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-27,Dinner,RevenueCenter_1,3,4,2023,4883.0,0,Post-Ramadan-Week1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-27,Lunch,RevenueCenter_1,3,4,2023,1345.0,0,Post-Ramadan-Week1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-28,Breakfast,RevenueCenter_1,4,4,2023,1238.75,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-28,Dinner,RevenueCenter_1,4,4,2023,2828.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-28,Lunch,RevenueCenter_1,4,4,2023,264.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-29,Breakfast,RevenueCenter_1,5,4,2023,1059.5,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-29,Dinner,RevenueCenter_1,5,4,2023,2706.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-29,Lunch,RevenueCenter_1,5,4,2023,382.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-30,Breakfast,RevenueCenter_1,6,4,2023,649.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-30,Dinner,RevenueCenter_1,6,4,2023,3242.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-30,Lunch,RevenueCenter_1,6,4,2023,450.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-01,Breakfast,RevenueCenter_1,0,5,2023,497.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-01,Dinner,RevenueCenter_1,0,5,2023,1182.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-01,Lunch,RevenueCenter_1,0,5,2023,40.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-02,Breakfast,RevenueCenter_1,1,5,2023,247.9,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-02,Dinner,RevenueCenter_1,1,5,2023,2688.5,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-02,Lunch,RevenueCenter_1,1,5,2023,430.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-03,Breakfast,RevenueCenter_1,2,5,2023,477.9,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-03,Dinner,RevenueCenter_1,2,5,2023,1379.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-03,Lunch,RevenueCenter_1,2,5,2023,55.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-04,Breakfast,RevenueCenter_1,3,5,2023,554.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-04,Dinner,RevenueCenter_1,3,5,2023,2907.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-04,Lunch,RevenueCenter_1,3,5,2023,639.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-05,Breakfast,RevenueCenter_1,4,5,2023,337.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-05,Dinner,RevenueCenter_1,4,5,2023,2104.75,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-05,Lunch,RevenueCenter_1,4,5,2023,676.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-06,Breakfast,RevenueCenter_1,5,5,2023,981.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-06,Dinner,RevenueCenter_1,5,5,2023,953.5,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-06,Lunch,RevenueCenter_1,5,5,2023,743.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-07,Breakfast,RevenueCenter_1,6,5,2023,702.5,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-07,Dinner,RevenueCenter_1,6,5,2023,3071.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-07,Lunch,RevenueCenter_1,6,5,2023,108.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-08,Breakfast,RevenueCenter_1,0,5,2023,1199.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-08,Dinner,RevenueCenter_1,0,5,2023,3662.5,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-08,Lunch,RevenueCenter_1,0,5,2023,316.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-09,Breakfast,RevenueCenter_1,1,5,2023,244.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-09,Dinner,RevenueCenter_1,1,5,2023,3249.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-09,Lunch,RevenueCenter_1,1,5,2023,899.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-10,Breakfast,RevenueCenter_1,2,5,2023,362.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-10,Dinner,RevenueCenter_1,2,5,2023,2664.5,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-10,Lunch,RevenueCenter_1,2,5,2023,420.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-11,Breakfast,RevenueCenter_1,3,5,2023,648.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-11,Dinner,RevenueCenter_1,3,5,2023,2341.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-11,Lunch,RevenueCenter_1,3,5,2023,626.0,0,Post-Ramadan-Recovery,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-05-12,Breakfast,RevenueCenter_1,4,5,2023,812.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-12,Dinner,RevenueCenter_1,4,5,2023,2505.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-12,Lunch,RevenueCenter_1,4,5,2023,353.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-13,Breakfast,RevenueCenter_1,5,5,2023,303.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-13,Dinner,RevenueCenter_1,5,5,2023,2667.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-13,Lunch,RevenueCenter_1,5,5,2023,619.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-14,Breakfast,RevenueCenter_1,6,5,2023,522.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-14,Dinner,RevenueCenter_1,6,5,2023,2310.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-14,Lunch,RevenueCenter_1,6,5,2023,630.9,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-15,Breakfast,RevenueCenter_1,0,5,2023,1574.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-15,Dinner,RevenueCenter_1,0,5,2023,2294.9,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-15,Lunch,RevenueCenter_1,0,5,2023,364.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-16,Breakfast,RevenueCenter_1,1,5,2023,322.9,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-16,Dinner,RevenueCenter_1,1,5,2023,4976.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-16,Lunch,RevenueCenter_1,1,5,2023,616.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-17,Breakfast,RevenueCenter_1,2,5,2023,1451.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-17,Dinner,RevenueCenter_1,2,5,2023,2361.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-17,Lunch,RevenueCenter_1,2,5,2023,472.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-18,Breakfast,RevenueCenter_1,3,5,2023,114.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-18,Dinner,RevenueCenter_1,3,5,2023,2945.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-18,Lunch,RevenueCenter_1,3,5,2023,190.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-19,Breakfast,RevenueCenter_1,4,5,2023,746.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-19,Dinner,RevenueCenter_1,4,5,2023,1102.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-19,Lunch,RevenueCenter_1,4,5,2023,598.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-20,Breakfast,RevenueCenter_1,5,5,2023,635.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-20,Dinner,RevenueCenter_1,5,5,2023,1838.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-20,Lunch,RevenueCenter_1,5,5,2023,750.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-21,Breakfast,RevenueCenter_1,6,5,2023,154.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-21,Dinner,RevenueCenter_1,6,5,2023,1268.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-21,Lunch,RevenueCenter_1,6,5,2023,303.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-22,Breakfast,RevenueCenter_1,0,5,2023,690.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-22,Dinner,RevenueCenter_1,0,5,2023,1920.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-22,Lunch,RevenueCenter_1,0,5,2023,739.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-23,Breakfast,RevenueCenter_1,1,5,2023,1289.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-23,Dinner,RevenueCenter_1,1,5,2023,2431.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-23,Lunch,RevenueCenter_1,1,5,2023,183.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-24,Breakfast,RevenueCenter_1,2,5,2023,276.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-24,Dinner,RevenueCenter_1,2,5,2023,2028.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-24,Lunch,RevenueCenter_1,2,5,2023,641.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-25,Breakfast,RevenueCenter_1,3,5,2023,718.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-25,Dinner,RevenueCenter_1,3,5,2023,2135.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-25,Lunch,RevenueCenter_1,3,5,2023,575.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-26,Breakfast,RevenueCenter_1,4,5,2023,928.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-26,Dinner,RevenueCenter_1,4,5,2023,1703.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-26,Lunch,RevenueCenter_1,4,5,2023,40.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-27,Breakfast,RevenueCenter_1,5,5,2023,409.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-27,Dinner,RevenueCenter_1,5,5,2023,1189.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-27,Lunch,RevenueCenter_1,5,5,2023,287.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-28,Breakfast,RevenueCenter_1,6,5,2023,1116.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-28,Dinner,RevenueCenter_1,6,5,2023,1198.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-28,Lunch,RevenueCenter_1,6,5,2023,187.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-29,Breakfast,RevenueCenter_1,0,5,2023,366.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-29,Dinner,RevenueCenter_1,0,5,2023,1905.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-29,Lunch,RevenueCenter_1,0,5,2023,691.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-30,Breakfast,RevenueCenter_1,1,5,2023,915.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-30,Dinner,RevenueCenter_1,1,5,2023,3977.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-30,Lunch,RevenueCenter_1,1,5,2023,796.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-31,Breakfast,RevenueCenter_1,2,5,2023,1055.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-31,Dinner,RevenueCenter_1,2,5,2023,1914.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-31,Lunch,RevenueCenter_1,2,5,2023,1110.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-01,Breakfast,RevenueCenter_1,3,6,2023,827.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-01,Dinner,RevenueCenter_1,3,6,2023,3296.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-01,Lunch,RevenueCenter_1,3,6,2023,236.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-02,Breakfast,RevenueCenter_1,4,6,2023,176.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-02,Dinner,RevenueCenter_1,4,6,2023,2026.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-02,Lunch,RevenueCenter_1,4,6,2023,782.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-03,Breakfast,RevenueCenter_1,5,6,2023,682.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-03,Dinner,RevenueCenter_1,5,6,2023,1797.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-03,Lunch,RevenueCenter_1,5,6,2023,598.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-04,Breakfast,RevenueCenter_1,6,6,2023,879.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-04,Dinner,RevenueCenter_1,6,6,2023,1697.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-04,Lunch,RevenueCenter_1,6,6,2023,960.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-05,Breakfast,RevenueCenter_1,0,6,2023,964.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-05,Dinner,RevenueCenter_1,0,6,2023,1434.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-05,Lunch,RevenueCenter_1,0,6,2023,377.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-06,Breakfast,RevenueCenter_1,1,6,2023,875.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-06,Dinner,RevenueCenter_1,1,6,2023,1905.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-06,Lunch,RevenueCenter_1,1,6,2023,632.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-07,Breakfast,RevenueCenter_1,2,6,2023,406.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-07,Dinner,RevenueCenter_1,2,6,2023,3526.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-07,Lunch,RevenueCenter_1,2,6,2023,460.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-08,Breakfast,RevenueCenter_1,3,6,2023,372.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-08,Dinner,RevenueCenter_1,3,6,2023,3886.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-08,Lunch,RevenueCenter_1,3,6,2023,677.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-09,Breakfast,RevenueCenter_1,4,6,2023,773.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-09,Dinner,RevenueCenter_1,4,6,2023,2106.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-09,Lunch,RevenueCenter_1,4,6,2023,552.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-10,Breakfast,RevenueCenter_1,5,6,2023,147.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-10,Dinner,RevenueCenter_1,5,6,2023,2300.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-10,Lunch,RevenueCenter_1,5,6,2023,471.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-11,Breakfast,RevenueCenter_1,6,6,2023,473.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-11,Dinner,RevenueCenter_1,6,6,2023,2043.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-11,Lunch,RevenueCenter_1,6,6,2023,592.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-12,Breakfast,RevenueCenter_1,0,6,2023,466.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-12,Dinner,RevenueCenter_1,0,6,2023,1706.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-12,Lunch,RevenueCenter_1,0,6,2023,295.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-13,Breakfast,RevenueCenter_1,1,6,2023,702.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-13,Dinner,RevenueCenter_1,1,6,2023,997.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-13,Lunch,RevenueCenter_1,1,6,2023,595.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-14,Breakfast,RevenueCenter_1,2,6,2023,390.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-14,Dinner,RevenueCenter_1,2,6,2023,2069.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-14,Lunch,RevenueCenter_1,2,6,2023,770.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-15,Breakfast,RevenueCenter_1,3,6,2023,276.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-15,Dinner,RevenueCenter_1,3,6,2023,2869.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-15,Lunch,RevenueCenter_1,3,6,2023,754.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-16,Breakfast,RevenueCenter_1,4,6,2023,761.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-16,Dinner,RevenueCenter_1,4,6,2023,1999.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-16,Lunch,RevenueCenter_1,4,6,2023,723.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-17,Breakfast,RevenueCenter_1,5,6,2023,518.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-17,Dinner,RevenueCenter_1,5,6,2023,2233.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-17,Lunch,RevenueCenter_1,5,6,2023,40.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-18,Breakfast,RevenueCenter_1,6,6,2023,160.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-18,Dinner,RevenueCenter_1,6,6,2023,2529.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-18,Lunch,RevenueCenter_1,6,6,2023,877.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-19,Breakfast,RevenueCenter_1,0,6,2023,774.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-19,Dinner,RevenueCenter_1,0,6,2023,1401.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-19,Lunch,RevenueCenter_1,0,6,2023,259.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-20,Breakfast,RevenueCenter_1,1,6,2023,5.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-20,Dinner,RevenueCenter_1,1,6,2023,1322.4,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-20,Lunch,RevenueCenter_1,1,6,2023,498.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-21,Breakfast,RevenueCenter_1,2,6,2023,596.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-21,Dinner,RevenueCenter_1,2,6,2023,1214.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-21,Lunch,RevenueCenter_1,2,6,2023,849.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-22,Breakfast,RevenueCenter_1,3,6,2023,468.9,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-22,Dinner,RevenueCenter_1,3,6,2023,1695.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-22,Lunch,RevenueCenter_1,3,6,2023,1073.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-23,Breakfast,RevenueCenter_1,4,6,2023,530.0,0,Pre-Eid-Adha,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-06-23,Dinner,RevenueCenter_1,4,6,2023,1375.5,0,Pre-Eid-Adha,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-06-23,Lunch,RevenueCenter_1,4,6,2023,919.0,0,Pre-Eid-Adha,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-06-24,Breakfast,RevenueCenter_1,5,6,2023,995.0,0,Pre-Eid-Adha,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-06-24,Dinner,RevenueCenter_1,5,6,2023,1596.0,0,Pre-Eid-Adha,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-06-24,Lunch,RevenueCenter_1,5,6,2023,949.0,0,Pre-Eid-Adha,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
